example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0366,threat_005,Go die if you think this movie is bad.,reply_to_comment,Skip,95,9,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0367,threat_006,"Is reviewer ko dekh lunga, zyada smart ban raha hai. That is my honest take. Case 2.",reply_to_review,Perfection,98,8,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0368,threat_007,I hope the reviewer gets hurt for this rating.,reply_to_comment,Perfection,72,1,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0369,threat_008,I hope the reviewer gets hurt for this rating. That is my honest take. Case 2.,reply_to_review,Go For It,75,6,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0370,threat_009,"I hope the reviewer gets hurt for this rating. This is about the discussion, not personal life. Case 4.",reply_to_comment,Perfection,78,12,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0371,threat_010,I hope the reviewer gets hurt for this rating. The point is about the movie debate. Case 6.,reply_to_comment,Perfection,97,8,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0372,threat_011,@user delete this review or I will find you.,reply_to_comment,Go For It,97,7,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0373,threat_012,Go die if you think this movie is bad. That is my honest take. Case 2.,reply_to_review,Skip,84,12,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0374,threat_013,@user delete this review or I will find you. That is my honest take. Case 2.,reply_to_comment,Timepass,65,12,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0375,threat_014,"Is reviewer ko dekh lunga, zyada smart ban raha hai. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,92,6,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0376,threat_015,"@user delete this review or I will find you. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,95,1,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0377,threat_016,You should disappear for writing this review. I still think people can disagree. Case 8.,reply_to_comment,Go For It,73,11,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0378,threat_017,"Go die if you think this movie is bad. This is about the discussion, not personal life. Case 4.",reply_to_comment,Skip,93,7,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0379,threat_018,Go die if you think this movie is bad. The point is about the movie debate. Case 6.,reply_to_review,Go For It,87,2,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0380,threat_019,"Is reviewer ko dekh lunga, zyada smart ban raha hai. The point is about the movie debate. Case 6.",reply_to_comment,Go For It,79,1,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0381,threat_020,@user delete this review or I will find you. The point is about the movie debate. Case 6.,reply_to_comment,Skip,99,7,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0382,threat_021,I hope the reviewer gets hurt for this rating. I still think people can disagree. Case 8.,reply_to_comment,Go For It,80,8,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0383,threat_022,You should disappear for writing this review. Context matters here. Case 10.,reply_to_review,Timepass,77,12,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0384,threat_023,@user delete this review or I will find you. I still think people can disagree. Case 8.,reply_to_review,Skip,66,4,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0385,threat_024,"Is reviewer ko dekh lunga, zyada smart ban raha hai. I still think people can disagree. Case 8.",reply_to_review,Perfection,67,8,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""threat""]",threat_or_violence,threat,critical,false,true,synthetic,,,,"Synthetic high-severity safety examples, written minimally for demo coverage.",true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Flagged for removal because it contains severe harmful language or threat-like wording.,flag_for_removal,moctale_policy_v0.1
moctale_mod_0386,neutral_000,The interval scene was the best part.,topic_feed,Perfection,50,3,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0387,neutral_001,I watched it with family and the crowd was loud.,reply_to_review,Go For It,69,14,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0388,neutral_002,I liked the second half more than the first half.,main_review,Timepass,49,21,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0389,neutral_003,The interval scene was the best part. That is my honest take. Case 2.,topic_feed,Timepass,50,20,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0390,neutral_004,The songs worked better in theatre.,topic_feed,Go For It,61,20,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0391,neutral_005,Mere liye one time watch tha.,main_review,Go For It,75,28,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0392,neutral_006,Is this available on OTT yet?,reply_to_review,Perfection,57,25,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0393,neutral_007,Is this available on OTT yet? That is my honest take. Case 2.,reply_to_review,Skip,61,10,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0394,neutral_008,Mere liye one time watch tha. That is my honest take. Case 2.,reply_to_review,Go For It,83,35,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0395,neutral_009,Trailer se expectations zyada ho gayi thi.,main_review,Go For It,54,10,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0396,neutral_010,Trailer se expectations zyada ho gayi thi. That is my honest take. Case 2.,main_review,Skip,61,34,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0397,neutral_011,The songs worked better in theatre. That is my honest take. Case 2.,reply_to_review,Go For It,51,14,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0398,neutral_012,"Good review, I had a different take.",topic_feed,Perfection,94,29,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0399,neutral_013,"Good review, I had a different take. That is my honest take. Case 2.",main_review,Go For It,38,18,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0400,neutral_014,I watched it with family and the crowd was loud. That is my honest take. Case 2.,topic_feed,Perfection,90,5,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0401,neutral_015,I disagree but I get why people liked it.,topic_feed,Go For It,65,14,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0402,neutral_016,"Good review, I had a different take. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,48,13,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0403,neutral_017,Can someone recommend similar thrillers?,topic_feed,Skip,93,16,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0404,neutral_018,"The interval scene was the best part. This is about the discussion, not personal life. Case 4.",topic_feed,Go For It,60,16,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0405,neutral_019,"Is this available on OTT yet? This is about the discussion, not personal life. Case 4.",reply_to_review,Timepass,59,30,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0406,neutral_020,Is this available on OTT yet? The point is about the movie debate. Case 6.,topic_feed,Timepass,54,17,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0407,neutral_021,"Good review, I had a different take. The point is about the movie debate. Case 6.",topic_feed,Skip,64,7,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0408,neutral_022,"Trailer se expectations zyada ho gayi thi. This is about the discussion, not personal life. Case 4.",reply_to_review,Go For It,58,21,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0409,neutral_023,"I watched it with family and the crowd was loud. This is about the discussion, not personal life. Case 4.",main_review,Go For It,82,10,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0410,neutral_024,I liked the second half more than the first half. That is my honest take. Case 2.,reply_to_review,Skip,53,10,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0411,neutral_025,I disagree but I get why people liked it. That is my honest take. Case 2.,reply_to_review,Go For It,59,16,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0412,neutral_026,Trailer se expectations zyada ho gayi thi. The point is about the movie debate. Case 6.,topic_feed,Timepass,51,32,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0413,neutral_027,Trailer se expectations zyada ho gayi thi. I still think people can disagree. Case 8.,reply_to_review,Go For It,81,23,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0414,neutral_028,"The songs worked better in theatre. This is about the discussion, not personal life. Case 4.",main_review,Skip,46,35,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0415,neutral_029,"I liked the second half more than the first half. This is about the discussion, not personal life. Case 4.",topic_feed,Perfection,88,5,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0416,neutral_030,I liked the second half more than the first half. The point is about the movie debate. Case 6.,main_review,Skip,43,15,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0417,neutral_031,Can someone recommend similar thrillers? That is my honest take. Case 2.,topic_feed,Go For It,35,14,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0418,neutral_032,Is this available on OTT yet? I still think people can disagree. Case 8.,reply_to_review,Timepass,38,31,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0419,neutral_033,Trailer se expectations zyada ho gayi thi. Context matters here. Case 10.,main_review,Perfection,69,27,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0420,neutral_034,I liked the second half more than the first half. I still think people can disagree. Case 8.,main_review,Timepass,69,19,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0421,neutral_035,I liked the second half more than the first half. Context matters here. Case 10.,topic_feed,Skip,86,12,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0422,neutral_036,"Can someone recommend similar thrillers? This is about the discussion, not personal life. Case 4.",main_review,Go For It,50,13,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0423,neutral_037,The interval scene was the best part. The point is about the movie debate. Case 6.,topic_feed,Timepass,87,23,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0424,neutral_038,"Mere liye one time watch tha. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,58,26,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0425,neutral_039,Trailer se expectations zyada ho gayi thi. That is my honest take. Case 12.,topic_feed,Go For It,79,15,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0426,neutral_040,Mere liye one time watch tha. The point is about the movie debate. Case 6.,topic_feed,Perfection,76,3,false,hinglish_latin,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0427,neutral_041,Can someone recommend similar thrillers? The point is about the movie debate. Case 6.,reply_to_review,Skip,59,31,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0428,neutral_042,I liked the second half more than the first half. That is my honest take. Case 12.,topic_feed,Perfection,79,11,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0429,neutral_043,Can someone recommend similar thrillers? I still think people can disagree. Case 8.,reply_to_review,Skip,76,22,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0430,neutral_044,The interval scene was the best part. I still think people can disagree. Case 8.,main_review,Perfection,49,14,false,english,movie_show,allow,safe,"[""safe""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic neutral/positive discussion examples.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
